Format Version,1.23,Take Name,4_2_dyn_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2020-06-18 04.28.37.151 ,Total Frames in Take,4312,Total Exported Frames,4312,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1113,3.091667,-0.475146,0.684990,0.532275,0.147339,0.105564,0.204944,0.363777,0.203657,0.692187,0.141780,0.357674,0.427476,0.017363,0.346353,0.417711,0.273093,0.225278,0.294022,0.133033,0.206009,0.293347,0.163660,0.092645,0.558534,-0.140963,0.088148,0.294480,-0.142107,0.062904,0.539636,0.406703,-0.031809,0.294931,0.115623,-0.050824,0.693965,0.129635,-0.071455,0.294829,0.137368,-0.189129,0.423426,-0.009151,-0.201094,0.416969,0.251298,0.065641,0.275740,0.402973,,,,,,,,,,,,,,,,,,,,,,,,,0.100927,0.170648,0.355794,0.125169,0.214289,0.391378,0.090596,0.229894,0.344158
1114,3.094444,-0.475302,0.684756,0.532564,0.146878,0.105706,0.205016,0.363643,0.203670,0.692187,0.141728,0.357665,0.427468,0.017312,0.346387,0.417704,0.273032,0.225281,0.294019,0.133023,0.206012,0.293350,0.163655,0.092621,0.558509,-0.140997,0.088127,0.294455,-0.142131,0.062940,0.539657,0.406672,-0.031809,0.294930,0.115617,-0.050809,0.693963,0.129604,-0.071456,0.294829,0.137360,-0.189138,0.423423,-0.009148,-0.201067,0.416986,0.251300,0.065667,0.275787,0.402957,,,,,,,,,,,,,,,,,,,,,,,,,0.101098,0.170720,0.355657,0.125321,0.214376,0.391233,0.090700,0.229951,0.344038
1115,3.097222,-0.475214,0.684450,0.533254,0.146082,0.105847,0.205070,0.363496,0.203677,0.692186,0.141683,0.357659,0.427460,0.017260,0.346411,0.417707,0.272976,0.225281,0.294018,0.133018,0.206015,0.293352,0.163649,0.092604,0.558488,-0.141029,0.088122,0.294427,-0.142168,0.062983,0.539672,0.406640,-0.031805,0.294931,0.115611,-0.050797,0.693964,0.129578,-0.071451,0.294831,0.137355,-0.189148,0.423414,-0.009146,-0.201043,0.417005,0.251302,0.065694,0.275820,0.402939,,,,,,,,,,,,,,,,,,,,,,,,,0.101267,0.170776,0.355500,0.125498,0.214439,0.391056,0.090778,0.229993,0.343933
1116,3.100000,-0.475530,0.683834,0.533859,0.145728,0.105985,0.205120,0.363345,0.203692,0.692187,0.141630,0.357649,0.427445,0.017213,0.346435,0.417721,0.272924,0.225283,0.294017,0.133011,0.206016,0.293351,0.163641,0.092585,0.558461,-0.141052,0.088097,0.294399,-0.142189,0.063019,0.539687,0.406615,-0.031804,0.294929,0.115605,-0.050792,0.693961,0.129552,-0.071453,0.294831,0.137353,-0.189159,0.423408,-0.009152,-0.201020,0.417022,0.251309,0.065725,0.275847,0.402922,,,,,,,,,,,,,,,,,,,,,,,,,0.101453,0.170830,0.355313,0.125633,0.214495,0.390901,0.090869,0.230036,0.343821
1117,3.102778,-0.475539,0.683433,0.534490,0.145264,0.106107,0.205153,0.363198,0.203696,0.692186,0.141583,0.357641,0.427429,0.017170,0.346480,0.417723,0.272875,0.225283,0.294016,0.133005,0.206015,0.293351,0.163630,0.092568,0.558442,-0.141077,0.088077,0.294376,-0.142208,0.063056,0.539699,0.406590,-0.031804,0.294929,0.115600,-0.050783,0.693964,0.129528,-0.071448,0.294831,0.137339,-0.189165,0.423397,-0.009156,-0.201003,0.417036,0.251312,0.065766,0.275867,0.402904,,,,,,,,,,,,,,,,,,,,,,,,,0.101599,0.170864,0.355137,0.125782,0.214528,0.390749,0.090940,0.230066,0.343707
1118,3.105556,0.366226,-0.029578,0.604815,-0.706542,0.107570,0.205841,0.363129,0.203708,0.692193,0.141525,0.357639,0.427411,0.017130,0.346498,0.417731,0.272828,0.225290,0.294017,0.132996,0.206018,0.293353,0.163625,0.092556,0.558432,-0.141102,0.088056,0.294352,-0.142225,0.063089,0.539709,0.406567,-0.031801,0.294927,0.115591,-0.050782,0.693964,0.129505,-0.071451,0.294834,0.137334,-0.189172,0.423387,-0.009163,-0.200983,0.417042,0.251315,0.065806,0.275875,0.402890,,,,,,,,,,,,,,,,,,,,,,,,,0.101736,0.170891,0.354958,0.095120,0.232070,0.343920,0.125901,0.214537,0.390581
1119,3.108333,0.366235,-0.030294,0.603967,-0.707233,0.107647,0.205862,0.362952,0.203715,0.692193,0.141483,0.357635,0.427404,0.017084,0.346518,0.417744,0.272790,0.225290,0.294016,0.132990,0.206019,0.293354,0.163617,0.092545,0.558426,-0.141124,0.088037,0.294329,-0.142240,0.063118,0.539723,0.406541,-0.031800,0.294927,0.115592,-0.050779,0.693963,0.129484,-0.071449,0.294830,0.137329,-0.189184,0.423386,-0.009167,-0.200965,0.417041,0.251323,0.065843,0.275880,0.402879,,,,,,,,,,,,,,,,,,,,,,,,,0.101854,0.170921,0.354742,0.095126,0.232097,0.343799,0.126010,0.214547,0.390388
1120,3.111111,0.366084,-0.031127,0.602996,-0.708103,0.107722,0.205869,0.362754,0.203717,0.692192,0.141451,0.357625,0.427395,0.017053,0.346534,0.417755,0.272747,0.225288,0.294016,0.132985,0.206018,0.293356,0.163610,0.092534,0.558419,-0.141150,0.088023,0.294317,-0.142246,0.063140,0.539733,0.406517,-0.031801,0.294927,0.115583,-0.050784,0.693960,0.129468,-0.071446,0.294831,0.137327,-0.189185,0.423389,-0.009178,-0.200947,0.417031,0.251327,0.065895,0.275877,0.402871,,,,,,,,,,,,,,,,,,,,,,,,,0.101982,0.170936,0.354492,0.095130,0.232131,0.343684,0.126107,0.214528,0.390164
1121,3.113889,-0.475442,0.681300,0.537472,0.144600,0.106500,0.205217,0.362451,0.203720,0.692191,0.141421,0.357621,0.427389,0.017028,0.346551,0.417763,0.272714,0.225285,0.294013,0.132975,0.206019,0.293352,0.163601,0.092521,0.558418,-0.141172,0.088012,0.294302,-0.142256,0.063155,0.539739,0.406492,-0.031799,0.294927,0.115581,-0.050774,0.693964,0.129449,-0.071446,0.294832,0.137321,-0.189195,0.423393,-0.009188,-0.200921,0.417019,0.251332,0.065924,0.275860,0.402861,,,,,,,,,,,,,,,,,,,,,,,,,0.102090,0.170953,0.354215,0.126215,0.214502,0.389969,0.091195,0.230196,0.343169
1122,3.116667,-0.475006,0.680943,0.538329,0.144528,0.106588,0.205203,0.362253,0.203714,0.692198,0.141386,0.357617,0.427390,0.017006,0.346562,0.417767,0.272685,0.225290,0.294015,0.132976,0.206016,0.293355,0.163597,0.092517,0.558418,-0.141202,0.087994,0.294291,-0.142264,0.063163,0.539742,0.406470,-0.031799,0.294924,0.115573,-0.050784,0.693956,0.129430,-0.071445,0.294829,0.137311,-0.189199,0.423392,-0.009200,-0.200913,0.417011,0.251348,0.065948,0.275841,0.402859,,,,,,,,,,,,,,,,,,,,,,,,,0.102170,0.170958,0.353969,0.126345,0.214439,0.389771,0.091248,0.230213,0.343019
1123,3.119444,-0.474831,0.680353,0.539192,0.144662,0.106655,0.205190,0.362053,0.203711,0.692196,0.141365,0.357918,0.427514,0.017386,0.346566,0.417772,0.272667,0.225288,0.294013,0.132973,0.206018,0.293353,0.163592,0.092506,0.558417,-0.141213,0.087997,0.294294,-0.142265,0.063176,0.539739,0.406455,-0.031797,0.294923,0.115569,-0.050780,0.693963,0.129419,-0.071444,0.294829,0.137308,-0.189202,0.423387,-0.009217,-0.200917,0.417006,0.251349,0.065967,0.275809,0.402851,,,,,,,,,,,,,,,,,,,,,,,,,0.102246,0.170946,0.353701,0.126429,0.214384,0.389581,0.091290,0.230239,0.342878
1124,3.122222,-0.474631,0.679452,0.540470,0.144786,0.106719,0.205161,0.361838,0.203704,0.692195,0.141357,0.357612,0.427385,0.016990,0.346569,0.417772,0.272653,0.225293,0.294012,0.132968,0.206018,0.293353,0.163586,0.092499,0.558416,-0.141223,0.087993,0.294298,-0.142267,0.063181,0.539736,0.406444,-0.031799,0.294923,0.115565,-0.050794,0.693956,0.129408,-0.071439,0.294825,0.137304,-0.189205,0.423378,-0.009227,-0.200916,0.417000,0.251361,0.065978,0.275772,0.402849,,,,,,,,,,,,,,,,,,,,,,,,,0.102323,0.170928,0.353381,0.126518,0.214304,0.389380,0.091316,0.230250,0.342752
1125,3.125000,-0.474114,0.678619,0.541974,0.144764,0.106759,0.205129,0.361602,0.203703,0.692194,0.141347,0.357912,0.427512,0.017382,0.346571,0.417768,0.272650,0.225288,0.294012,0.132964,0.206021,0.293353,0.163587,0.092491,0.558415,-0.141227,0.087990,0.294296,-0.142268,0.063184,0.539732,0.406445,-0.031796,0.294920,0.115564,-0.050795,0.693960,0.129401,-0.071441,0.294823,0.137306,-0.189207,0.423367,-0.009236,-0.200906,0.416994,0.251375,0.065981,0.275725,0.402843,,,,,,,,,,,,,,,,,,,,,,,,,0.102355,0.170914,0.353033,0.126608,0.214217,0.389148,0.091313,0.230258,0.342626
1126,3.127778,-0.473559,0.677914,0.543259,0.145067,0.106785,0.205083,0.361364,0.203705,0.692194,0.141350,0.357606,0.427386,0.017003,0.346570,0.417761,0.272659,0.225289,0.294009,0.132959,0.206017,0.293352,0.163580,0.092492,0.558415,-0.141226,0.088004,0.294307,-0.142267,0.063182,0.539730,0.406444,-0.031798,0.294917,0.115562,-0.050805,0.693954,0.129401,-0.071440,0.294823,0.137300,-0.189210,0.423359,-0.009241,-0.200912,0.416989,0.251371,0.065958,0.275666,0.402852,,,,,,,,,,,,,,,,,,,,,,,,,0.102361,0.170872,0.352685,0.126674,0.214107,0.388921,0.091321,0.230269,0.342487
1127,3.130556,-0.475743,0.672993,0.547111,0.146349,0.106941,0.205076,0.360955,0.203704,0.692194,0.141358,0.357607,0.427391,0.017013,0.346566,0.417744,0.272673,0.225290,0.294011,0.132960,0.206020,0.293352,0.163582,0.092489,0.558416,-0.141220,0.088012,0.294322,-0.142260,0.063174,0.539728,0.406448,-0.031796,0.294921,0.115561,-0.050807,0.693954,0.129405,-0.071438,0.294822,0.137302,-0.189210,0.423359,-0.009240,-0.200920,0.416983,0.251370,0.065944,0.275602,0.402850,,,,,,,,,,,,,,,,,,,,,,,,,0.102745,0.170977,0.351838,0.126747,0.213973,0.388701,0.091331,0.230277,0.342327
1128,3.133333,-0.475440,0.671952,0.548520,0.146847,0.106960,0.205023,0.360725,0.203700,0.692194,0.141374,0.357610,0.427405,0.017035,0.346559,0.417722,0.272705,0.225288,0.294010,0.132961,0.206020,0.293349,0.163582,0.092491,0.558422,-0.141214,0.088021,0.294340,-0.142250,0.063163,0.539720,0.406456,-0.031798,0.294919,0.115563,-0.050810,0.693953,0.129414,-0.071440,0.294818,0.137301,-0.189205,0.423361,-0.009236,-0.200918,0.416967,0.251371,0.065929,0.275541,0.402856,,,,,,,,,,,,,,,,,,,,,,,,,0.102773,0.170959,0.351489,0.126789,0.213824,0.388499,0.091317,0.230287,0.342187
1129,3.136111,-0.474837,0.671027,0.550084,0.147171,0.106954,0.204965,0.360485,0.203701,0.692191,0.141402,0.357615,0.427419,0.017053,0.346550,0.417694,0.272748,0.225288,0.294008,0.132964,0.206017,0.293346,0.163585,0.092496,0.558424,-0.141199,0.088028,0.294365,-0.142238,0.063154,0.539711,0.406467,-0.031797,0.294917,0.115562,-0.050810,0.693949,0.129427,-0.071438,0.294818,0.137301,-0.189200,0.423367,-0.009224,-0.200936,0.416958,0.251373,0.065925,0.275468,0.402867,,,,,,,,,,,,,,,,,,,,,,,,,0.102759,0.170923,0.351129,0.126832,0.213669,0.388275,0.091272,0.230302,0.342049
1130,3.138889,-0.474066,0.670371,0.551360,0.147872,0.106958,0.204905,0.360218,0.203707,0.692183,0.141448,0.357621,0.427433,0.017074,0.346538,0.417674,0.272791,0.225285,0.294009,0.132962,0.206018,0.293347,0.163588,0.092516,0.558426,-0.141173,0.088037,0.294398,-0.142223,0.063135,0.539698,0.406487,-0.031800,0.294914,0.115563,-0.050815,0.693951,0.129449,-0.071440,0.294813,0.137303,-0.189195,0.423372,-0.009213,-0.200945,0.416941,0.251382,0.065917,0.275398,0.402882,,,,,,,,,,,,,,,,,,,,,,,,,0.102724,0.170880,0.350747,0.126862,0.213514,0.388011,0.091289,0.230319,0.341895
1131,3.141667,-0.473298,0.669314,0.553045,0.148825,0.106949,0.204843,0.359930,0.203707,0.692183,0.141490,0.357627,0.427437,0.017105,0.346526,0.417656,0.272840,0.225284,0.294008,0.132967,0.206019,0.293345,0.163592,0.092538,0.558437,-0.141146,0.088045,0.294429,-0.142206,0.063116,0.539681,0.406511,-0.031797,0.294917,0.115569,-0.050817,0.693952,0.129475,-0.071436,0.294811,0.137309,-0.189189,0.423377,-0.009196,-0.200962,0.416923,0.251395,0.065905,0.275319,0.402883,,,,,,,,,,,,,,,,,,,,,,,,,0.102675,0.170865,0.350294,0.126882,0.213334,0.387748,0.091289,0.230331,0.341749
1132,3.144444,-0.472710,0.668209,0.554691,0.149534,0.106926,0.204779,0.359664,0.203706,0.692173,0.141550,0.357632,0.427430,0.017149,0.346512,0.417643,0.272892,0.225284,0.294006,0.132975,0.206016,0.293342,0.163601,0.092550,0.558450,-0.141116,0.088060,0.294463,-0.142187,0.063084,0.539661,0.406547,-0.031797,0.294916,0.115574,-0.050825,0.693948,0.129509,-0.071437,0.294807,0.137314,-0.189179,0.423386,-0.009176,-0.200971,0.416903,0.251411,0.065904,0.275224,0.402888,,,,,,,,,,,,,,,,,,,,,,,,,0.102638,0.170838,0.349881,0.126878,0.213160,0.387492,0.091261,0.230337,0.341620
1133,3.147222,-0.471920,0.667083,0.556444,0.150537,0.106899,0.204683,0.359405,0.203709,0.692174,0.141603,0.357634,0.427432,0.017184,0.346500,0.417633,0.272945,0.225282,0.294007,0.132983,0.206017,0.293344,0.163607,0.092564,0.558465,-0.141073,0.088059,0.294497,-0.142150,0.063058,0.539643,0.406589,-0.031800,0.294916,0.115580,-0.050821,0.693950,0.129554,-0.071437,0.294803,0.137322,-0.189173,0.423395,-0.009157,-0.200982,0.416868,0.251451,0.065882,0.275129,0.402917,,,,,,,,,,,,,,,,,,,,,,,,,0.102582,0.170784,0.349460,0.126877,0.212926,0.387252,0.091238,0.230338,0.341503
1134,3.150000,-0.469325,0.666447,0.559216,0.151196,0.106876,0.204499,0.359040,0.203710,0.692171,0.141665,0.357646,0.427437,0.017226,0.346489,0.417619,0.272999,0.225281,0.294005,0.132990,0.206014,0.293337,0.163616,0.092579,0.558493,-0.141033,0.088070,0.294535,-0.142132,0.063032,0.539624,0.406634,-0.031800,0.294915,0.115588,-0.050824,0.693949,0.129602,-0.071438,0.294800,0.137329,-0.189167,0.423403,-0.009124,-0.200992,0.416839,0.251474,0.065875,0.275033,0.402939,,,,,,,,,,,,,,,,,,,,,,,,,0.102504,0.170741,0.349037,0.126911,0.212410,0.386712,0.091214,0.230347,0.341370
1135,3.152778,-0.468117,0.665328,0.561274,0.152238,0.106829,0.204418,0.358718,0.203709,0.692172,0.141730,0.357653,0.427443,0.017275,0.346474,0.417600,0.273063,0.225281,0.294005,0.132994,0.206014,0.293335,0.163627,0.092594,0.558517,-0.140985,0.088077,0.294582,-0.142099,0.063008,0.539604,0.406688,-0.031800,0.294918,0.115596,-0.050826,0.693951,0.129655,-0.071434,0.294794,0.137335,-0.189157,0.423419,-0.009091,-0.201008,0.416805,0.251502,0.065861,0.274940,0.402960,,,,,,,,,,,,,,,,,,,,,,,,,0.102395,0.170720,0.348532,0.126911,0.212174,0.386397,0.091180,0.230360,0.341226
1136,3.155556,0.357177,-0.057632,0.579669,-0.730128,0.107112,0.204539,0.358283,0.203709,0.692171,0.141802,0.357658,0.427465,0.017323,0.346467,0.417579,0.273128,0.225283,0.294005,0.133005,0.206017,0.293335,0.163637,0.092607,0.558547,-0.140934,0.088096,0.294628,-0.142074,0.062993,0.539575,0.406730,-0.031799,0.294918,0.115604,-0.050828,0.693947,0.129715,-0.071434,0.294789,0.137348,-0.189147,0.423436,-0.009065,-0.201012,0.416773,0.251541,0.065849,0.274836,0.402994,,,,,,,,,,,,,,,,,,,,,,,,,0.102302,0.170657,0.348078,0.092149,0.231055,0.340646,0.126886,0.211905,0.386123
1137,3.158333,0.355577,-0.059913,0.579561,-0.730811,0.107033,0.204437,0.357986,0.203709,0.692173,0.141874,0.357669,0.427485,0.017371,0.346458,0.417553,0.273184,0.225281,0.294004,0.133019,0.206013,0.293331,0.163648,0.092618,0.558581,-0.140884,0.088100,0.294699,-0.142029,0.062981,0.539542,0.406775,-0.031800,0.294916,0.115617,-0.050826,0.693951,0.129787,-0.071431,0.294784,0.137359,-0.189141,0.423456,-0.009031,-0.201026,0.416743,0.251590,0.065840,0.274746,0.403028,,,,,,,,,,,,,,,,,,,,,,,,,0.102179,0.170619,0.347605,0.092070,0.231059,0.340521,0.126850,0.211634,0.385832
1138,3.161111,0.354096,-0.062169,0.579309,-0.731541,0.106912,0.204280,0.357660,0.203706,0.692170,0.141950,0.357669,0.427507,0.017427,0.346448,0.417520,0.273235,0.225276,0.294004,0.133027,0.206017,0.293334,0.163661,0.092661,0.558646,-0.140806,0.088116,0.294754,-0.141990,0.062973,0.539504,0.406818,-0.031802,0.294919,0.115630,-0.050829,0.693952,0.129852,-0.071431,0.294781,0.137373,-0.189134,0.423474,-0.009002,-0.201028,0.416722,0.251654,0.065821,0.274647,0.403056,,,,,,,,,,,,,,,,,,,,,,,,,0.102015,0.170558,0.347102,0.091951,0.230959,0.340378,0.126771,0.211322,0.385499
1139,3.163889,0.352464,-0.064771,0.579059,-0.732301,0.106836,0.204168,0.357337,0.203714,0.692171,0.142025,0.357682,0.427560,0.017502,0.346441,0.417485,0.273285,0.225277,0.294006,0.133039,0.206013,0.293327,0.163670,0.092665,0.558685,-0.140748,0.088135,0.294818,-0.141961,0.062971,0.539454,0.406867,-0.031800,0.294919,0.115638,-0.050837,0.693952,0.129932,-0.071431,0.294774,0.137388,-0.189129,0.423488,-0.008969,-0.201034,0.416700,0.251717,0.065805,0.274547,0.403076,,,,,,,,,,,,,,,,,,,,,,,,,0.101897,0.170531,0.346600,0.091869,0.230954,0.340255,0.126741,0.211020,0.385158
1140,3.166667,0.350747,-0.067292,0.579028,-0.732922,0.106719,0.204041,0.357025,0.203713,0.692176,0.142102,0.357677,0.427578,0.017558,0.346439,0.417448,0.273332,0.225280,0.294006,0.133052,0.206013,0.293326,0.163684,0.092668,0.558726,-0.140687,0.088147,0.294884,-0.141918,0.062978,0.539413,0.406929,-0.031803,0.294922,0.115651,-0.050841,0.693951,0.130005,-0.071431,0.294769,0.137396,-0.189123,0.423503,-0.008932,-0.201030,0.416655,0.251767,0.065790,0.274448,0.403106,,,,,,,,,,,,,,,,,,,,,,,,,0.101706,0.170454,0.346076,0.091767,0.230937,0.340137,0.126683,0.210733,0.384862
1141,3.169444,0.348739,-0.069721,0.579245,-0.733482,0.106596,0.203914,0.356704,0.203715,0.692177,0.142176,0.357619,0.427600,0.017647,0.346437,0.417408,0.273379,0.225276,0.294011,0.133066,0.206010,0.293325,0.163696,0.092673,0.558770,-0.140628,0.088185,0.294935,-0.141908,0.062971,0.539363,0.406982,-0.031802,0.294923,0.115668,-0.050844,0.693963,0.130088,-0.071427,0.294765,0.137415,-0.189120,0.423513,-0.008891,-0.201025,0.416633,0.251830,0.065767,0.274348,0.403132,,,,,,,,,,,,,,,,,,,,,,,,,0.101510,0.170411,0.345546,0.091680,0.230917,0.340005,0.126598,0.210413,0.384561
1142,3.172222,0.346626,-0.072258,0.579243,-0.734239,0.106483,0.203792,0.356364,0.203707,0.692177,0.142260,0.357619,0.427626,0.017703,0.346435,0.417379,0.273431,0.225279,0.294010,0.133080,0.206011,0.293322,0.163710,0.092667,0.558815,-0.140562,0.088158,0.295032,-0.141893,0.062978,0.539326,0.407044,-0.031782,0.294921,0.115713,-0.050849,0.693962,0.130161,-0.071427,0.294760,0.137430,-0.189122,0.423554,-0.008845,-0.201022,0.416614,0.251877,0.065763,0.274253,0.403156,,,,,,,,,,,,,,,,,,,,,,,,,0.101353,0.170382,0.345005,0.091595,0.230913,0.339879,0.126502,0.210080,0.384207
1143,3.175000,0.345078,-0.075204,0.579455,-0.734505,0.106348,0.203654,0.356013,0.203704,0.692177,0.142339,0.357615,0.427649,0.017754,0.346437,0.417347,0.273483,0.225278,0.294010,0.133093,0.206013,0.293321,0.163725,0.092669,0.558855,-0.140504,0.088160,0.295089,-0.141862,0.062974,0.539285,0.407099,-0.031780,0.294925,0.115725,-0.050851,0.693963,0.130237,-0.071416,0.294745,0.137450,-0.189123,0.423577,-0.008799,-0.201015,0.416585,0.251933,0.065769,0.274142,0.403177,,,,,,,,,,,,,,,,,,,,,,,,,0.101120,0.170336,0.344480,0.091499,0.230893,0.339741,0.126425,0.209734,0.383817
1144,3.177778,0.342918,-0.077394,0.579808,-0.735011,0.106208,0.203525,0.355685,0.203703,0.692178,0.142423,0.357638,0.427676,0.017822,0.346439,0.417318,0.273537,0.225275,0.294009,0.133102,0.206011,0.293319,0.163734,0.092665,0.558895,-0.140440,0.088145,0.295125,-0.141790,0.062982,0.539235,0.407147,-0.031779,0.294926,0.115743,-0.050854,0.693963,0.130310,-0.071414,0.294744,0.137466,-0.189122,0.423604,-0.008747,-0.201015,0.416554,0.251982,0.065781,0.274043,0.403205,,,,,,,,,,,,,,,,,,,,,,,,,0.100922,0.170294,0.343963,0.091403,0.230885,0.339586,0.126298,0.209395,0.383505
1145,3.180556,0.340714,-0.079553,0.580276,-0.735435,0.106062,0.203386,0.355360,0.203704,0.692180,0.142505,0.357930,0.427822,0.018260,0.346441,0.417289,0.273591,0.225276,0.294014,0.133116,0.206013,0.293318,0.163751,0.092669,0.558935,-0.140378,0.088134,0.295189,-0.141753,0.062986,0.539191,0.407200,-0.031779,0.294928,0.115755,-0.050852,0.693967,0.130383,-0.071414,0.294741,0.137478,-0.189123,0.423635,-0.008688,-0.201012,0.416522,0.252036,0.065794,0.273926,0.403237,,,,,,,,,,,,,,,,,,,,,,,,,0.100710,0.170236,0.343445,0.091323,0.230866,0.339446,0.126154,0.209055,0.383187
1146,3.183333,0.338607,-0.082120,0.580016,-0.736331,0.105944,0.203234,0.354991,0.203699,0.692169,0.142588,0.357925,0.427842,0.018297,0.346429,0.417255,0.273648,0.225273,0.294015,0.133125,0.206011,0.293317,0.163765,0.092661,0.558977,-0.140315,0.088115,0.295263,-0.141726,0.063005,0.539153,0.407262,-0.031778,0.294930,0.115772,-0.050855,0.693965,0.130461,-0.071412,0.294737,0.137494,-0.189125,0.423668,-0.008637,-0.201013,0.416492,0.252082,0.065795,0.273822,0.403259,,,,,,,,,,,,,,,,,,,,,,,,,0.100575,0.170227,0.342899,0.091211,0.230806,0.339293,0.126045,0.208670,0.382782
1147,3.186111,0.337072,-0.084610,0.580512,-0.736363,0.105783,0.203087,0.354653,0.203702,0.692174,0.142656,0.357917,0.427861,0.018335,0.346430,0.417232,0.273689,0.225271,0.294013,0.133139,0.206010,0.293315,0.163774,0.092664,0.559012,-0.140257,0.088097,0.295321,-0.141700,0.063008,0.539113,0.407316,-0.031780,0.294931,0.115782,-0.050854,0.693966,0.130538,-0.071415,0.294734,0.137505,-0.189129,0.423696,-0.008579,-0.201014,0.416465,0.252122,0.065803,0.273718,0.403288,,,,,,,,,,,,,,,,,,,,,,,,,0.100333,0.170154,0.342435,0.091116,0.230793,0.339144,0.125899,0.208313,0.382382
1148,3.188889,0.335181,-0.086757,0.580882,-0.736683,0.105634,0.202932,0.354312,0.203707,0.692178,0.142714,0.357912,0.427870,0.018364,0.346431,0.417210,0.273730,0.225271,0.294015,0.133151,0.206009,0.293317,0.163789,0.092653,0.559034,-0.140185,0.088084,0.295367,-0.141679,0.063013,0.539075,0.407373,-0.031783,0.294931,0.115795,-0.050861,0.693962,0.130609,-0.071411,0.294729,0.137523,-0.189133,0.423718,-0.008514,-0.201059,0.416440,0.252179,0.065801,0.273625,0.403296,,,,,,,,,,,,,,,,,,,,,,,,,0.100118,0.170107,0.341932,0.091015,0.230732,0.338967,0.125768,0.207957,0.382039
1149,3.191667,0.333122,-0.089000,0.581541,-0.736830,0.105493,0.202775,0.353938,0.203706,0.692180,0.142775,0.357915,0.427887,0.018397,0.346433,0.417191,0.273772,0.225271,0.294015,0.133159,0.206005,0.293311,0.163796,0.092630,0.559052,-0.140105,0.088077,0.295412,-0.141662,0.063019,0.539047,0.407431,-0.031782,0.294934,0.115807,-0.050868,0.693968,0.130678,-0.071407,0.294724,0.137532,-0.189139,0.423737,-0.008461,-0.201056,0.416418,0.252216,0.065800,0.273535,0.403302,,,,,,,,,,,,,,,,,,,,,,,,,0.099903,0.170061,0.341404,0.090942,0.230700,0.338755,0.125635,0.207564,0.381656
1150,3.194444,0.329636,-0.094258,0.583641,-0.736083,0.105104,0.202640,0.353369,0.203709,0.692180,0.142832,0.357907,0.427899,0.018415,0.346434,0.417168,0.273816,0.225272,0.294015,0.133168,0.206007,0.293312,0.163804,0.092622,0.559074,-0.140053,0.088066,0.295448,-0.141649,0.063028,0.539020,0.407484,-0.031781,0.294934,0.115820,-0.050866,0.693962,0.130735,-0.071403,0.294721,0.137547,-0.189147,0.423751,-0.008413,-0.201055,0.416401,0.252252,0.065800,0.273444,0.403314,,,,,,,,,,,,,,,,,,,,,,,,,0.099075,0.170045,0.340308,0.090811,0.230685,0.338580,0.125425,0.207191,0.381217
1151,3.197222,-0.441798,0.650595,0.589100,0.185746,0.104887,0.202501,0.352995,0.203705,0.692179,0.142880,0.357897,0.427911,0.018432,0.346439,0.417144,0.273858,0.225266,0.294015,0.133179,0.206007,0.293309,0.163817,0.092609,0.559095,-0.140011,0.088053,0.295478,-0.141635,0.063020,0.538988,0.407530,-0.031780,0.294936,0.115828,-0.050855,0.693975,0.130821,-0.071403,0.294719,0.137557,-0.189155,0.423764,-0.008374,-0.201057,0.416388,0.252288,0.065805,0.273368,0.403326,,,,,,,,,,,,,,,,,,,,,,,,,0.098712,0.170011,0.339746,0.125242,0.206815,0.380842,0.090707,0.230676,0.338396
1152,3.200000,-0.439302,0.649889,0.591075,0.187852,0.104669,0.202353,0.352610,0.203702,0.692180,0.142924,0.357888,0.427930,0.018448,0.346437,0.417118,0.273897,0.225268,0.294016,0.133187,0.206009,0.293310,0.163823,0.092593,0.559116,-0.139974,0.088049,0.295509,-0.141624,0.063020,0.538963,0.407569,-0.031781,0.294935,0.115841,-0.050857,0.693973,0.130870,-0.071404,0.294713,0.137565,-0.189162,0.423772,-0.008332,-0.201053,0.416370,0.252327,0.065799,0.273291,0.403334,,,,,,,,,,,,,,,,,,,,,,,,,0.098331,0.169988,0.339176,0.125095,0.206396,0.380455,0.090582,0.230676,0.338200
